2473.369642742659,224.1042021431972,90.0
16121.788613304076,761.2371944668548,90.0
1242.6842119477942,87.82739468175461,90.0
369.82500286349074,25.480620519834854,90.0
450.3296865287133,37.5915298143646,90.0
1229.4190916596488,100.76042716885809,90.0
1698.3466258164085,125.0230242271101,90.0
1242.6842119477942,171.05272609589267,90.0
3101.9048634498513,232.14001063437695,90.0
485.48709422797225,40.886506090225325,90.0
2469.9536377640497,254.51887796455406,90.0
16099.445541162595,835.9686671496559,90.0
1240.9647535558568,102.00230832227788,90.0
369.3135757957602,31.76727773560864,90.0
449.7110109247837,41.75418393198109,90.0
1227.7199172971732,114.38787707622276,90.0
1695.997642717338,148.11532641485513,90.0
1240.9647535558568,193.9143728535221,90.0
3097.6227642882186,257.9942340724194,90.0
484.8145219302949,48.61832584649838,90.0
2465.5381644180557,311.14297506379575,90.0
16070.56540238146,908.3641797410424,90.0
1238.74221567998,126.95505559575889,90.0
368.6525147042707,36.25684416981902,90.0
448.9113140506077,44.39560717718737,90.0
1225.5235941960939,130.76755389202194,90.0
1692.9613916979333,163.71557584160834,90.0
1238.74221567998,242.22000011491622,90.0
3092.087787399095,312.9392230613873,90.0
483.94516998253204,62.07403832204062,90.0
2461.3411410128956,284.25623534789963,90.0
16043.11423783629,913.3558189706547,90.0
1236.6296418649558,127.62037017483071,90.0
368.02416018328364,54.61224124276906,90.0
448.1511741563576,62.25152571953758,90.0
1223.4359339864004,152.37720387607496,90.0
1690.075362598472,194.82738436948017,90.0
1236.6296418649558,218.78119996025444,90.0
3086.8266422086435,295.2024788579835,90.0
483.1188325549168,60.98878758935579,90.0
2456.3178786957164,334.95001378447546,90.0
16010.259165879479,935.3841358839094,90.0
1234.1011890376694,140.88994513291647,90.0
367.272107674676,44.64779341129967,90.0
447.24138179255306,64.20960525675943,90.0
1220.9372939074563,164.57353584105397,90.0
1686.621190261977,206.27661689079198,90.0
1234.1011890376694,266.36674275242206,90.0
3080.5297663570263,335.05029141020447,90.0
482.1298254985465,72.23372309660647,90.0
2450.723924953184,317.9215740567674,90.0
15973.671712225827,933.9206968125999,90.0
1231.2854906411542,146.81147432398558,90.0
366.43461701986234,47.15958774855307,90.0
446.2282166133644,54.79992952955877,90.0
1218.1547883056367,148.63120542131202,90.0
1682.7746023376578,185.73339618656618,90.0
1231.2854906411542,245.0981312569599,90.0
3073.5174971774754,317.94353605961413,90.0
481.0284649436692,68.05342698879124,90.0
2443.111773812068,302.350018837445,90.0
15923.88463124533,939.6583990200359,90.0
1227.453958243732,119.55562110383522,90.0
365.2949788259332,41.33519587890666,90.0
444.84950013604964,61.240679387749566,90.0
1214.3684122339291,141.40019227112424,90.0
1677.5402553186286,178.91633775412936,90.0
1227.453958243732,241.04048915457227,90.0
3063.9753161050708,314.876319183973,90.0
479.52976582193816,62.374919767311106,90.0
2435.612716367244,350.9053583710561,90.0
15874.83776193886,944.5392291451268,90.0
1223.6793724823015,140.67923564779827,90.0
364.1722766984389,46.37031007477049,90.0
443.49124506986874,62.01832034881516,90.0
1210.63829853857,167.55214807168682,90.0
1672.383697919046,209.94715796014023,90.0
1223.6793724823015,282.1499645238436,90.0
3054.5748896993005,346.2422011340201,90.0
478.0533468997911,74.30020294457634,90.0
2427.6019808463643,283.706966406409,90.0
15822.444888706215,980.7763840584187,90.0
1219.6472617136865,142.16739313080038,90.0
362.97297491466855,56.31576655646574,90.0
442.04028872277536,67.83752583769966,90.0
1206.6536795604034,170.56895942393936,90.0
1666.8753218931702,209.71041515361122,90.0
1219.6472617136865,221.18720461381008,90.0
3044.5330355830292,296.8110053796586,90.0
476.4762039262472,56.17330801619559,90.0
2418.584064413435,342.89409013030763,90.0
15763.46543389682,921.085615448421,90.0
1215.1082275493059,120.61463307641034,90.0
361.62289233741507,41.16707399200225,90.0
440.40687499414446,52.19152658354479,90.0
1202.1680900372378,146.55478409559115,90.0
1660.674415146901,183.63269162286994,90.0
1215.1082275493059,281.44918798121455,90.0
3033.228611880253,356.9768064636934,90.0
474.70078765292465,77.32323224547547,90.0
2409.35905236274,292.72512491494814,90.0
15703.1323092922,842.2868103835726,90.0
1210.4649872528068,102.17155425275736,90.0
360.24181193957077,37.022010529796795,90.0
438.735916802974,43.6023603699313,90.0
1197.5795016722068,121.03751536710455,90.0
1654.331139577722,155.14221940405332,90.0
1210.4649872528068,223.44981529190255,90.0
3021.6645629144386,295.94431382553995,90.0
472.8846201613533,60.51179000099993,90.0
2397.193216873279,352.20052580829577,90.0
15623.566930155197,936.0951605041007,90.0
1204.3415877819464,143.25836820913105,90.0
358.4204700451515,41.234430425878436,90.0
436.5322254776785,61.263245444386456,90.0
1191.528145362884,177.63968729524058,90.0
1645.965757133145,205.13038729831405,90.0
1204.3415877819464,276.45853354140394,90.0
3006.41400214007,361.21851261175345,90.0
470.4895129001005,79.69296771971084,90.0
